feature	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
DG 36:3	0.6733194904705819	0.6617282225724566	3.5505616682463352	0.7366090203905815	0.1406470765309782	2.7701254346688184	0.009679051790863936	0.778676339774286	0.9017037007342193	0.5227162650536068	0.17898373030189543	0.05201548133237649	1.2049197153171574	4.707544984575149	0.05030169487168206	1.2561058411423207	6.161341575509934	0.31343621281139966	0.45764489403931535	0.1384079999991313
FA 14:0	0.9867292804505401	0.3798253500835252	0.4081312136061342	4.204916196596099	1.4947539589877614	1.178540149246269	2.152319387813545	0.49738785849898837	0.03952653834191764	1.2536409619123037	1.6083912796997446	0.00709003400809955	1.7601884994312496	0.003484788384472761	0.0293832495817343	0.6737335722303718	0.30736485291285903	0.055363775278710954	0.32366557770186305	0.1250763391845199
FA 16:0	1.998884536755768	0.35815090441433717	0.5953119918450593	1.035741673410919	3.8259653367155013	0.17145357693158592	0.03290423623350062	0.3260628598107355	0.06243317006302681	0.0731174847685208	0.3552869455152774	0.16718929833715326	1.3969136424371127	0.3346335039443168	0.002143659551331866	0.0242305001402181	0.05788394338028828	0.5924458314293483	1.1125471623143453	1.17877527476493e-4
FA 16:1	1.8421309510923203	0.7508587238174301	0.5294618719249223	0.6613971435153575	2.177144262899912	0.5996088396335301	1.7029980667195936	0.6629103643035282	0.2002807344586464	0.050037312255820934	0.45347393996068297	0.007451789984672123	1.0156836306553712	0.12789330424477188	0.0303534808907277	0.43911709762122153	1.326469489010111	0.28782467207548895	0.0941367875242341	0.02947132623816368
FA 18:0	1.216534282800084	0.00920054892774719	1.9503624880879649	0.46867238440481546	3.748758783186029	1.879862424488167	0.7894691685263245	0.009654661515945108	0.35502242656065736	0.8246013420118681	0.6758440207821546	0.6473379230984632	0.451860063931884	2.948996613627575	0.2371382752798229	0.4966278423668042	2.321715201865673	0.5509722262802658	0.5155358138739528	0.024031250054272736
FA 18:1	2.0551560947424976	0.5953597864033766	1.132865281434037	0.2571680411481096	2.5473886833030615	0.0928070995873294	0.8359420102965868	0.22626831315340246	0.03931504767490595	0.02709652820086091	0.5726674063017113	0.07363754857115477	0.3936548395193488	0.6299307110054826	0.16999178249360203	4.938941493972032e-5	1.0973356335760935	0.8566236490008653	0.344054591096115	0.003675338580525674
FA 18:2	2.076289443385841	0.768753270293081	0.6605427671941148	0.17766498630367364	2.038489218668268	0.054662535839398126	1.1756642998821103	0.8084563933892936	0.12596393011594567	0.22771812183181056	0.9806291309042888	0.0014237403946117586	0.5961801231277931	0.38001010074966735	0.13081770410267096	0.6890646451841079	0.13689454180538863	1.7379052941534574	2.05021454993672e-4	0.14434775346062595
FA 18:3	1.0869703161262794	0.16824584337447446	0.002578854686691724	0.8086875083013456	5.893548028156189	0.638553804006786	2.348539353124766	3.5054191957372605	8.864279274055181e-4	0.8261549476546071	0.02963152813166646	0.746117413627778	0.04251680947657307	0.5333723274782657	0.090456882514544	0.9980804623489562	0.10675545388751446	0.19300710529564677	0.06680741161969891	0.11411804832441437
FA 20:3	2.0036066962406966	0.5729444828175717	0.11419206654974931	0.22281635105207198	3.6006700990051903	0.017880117022065257	0.2897337806293095	1.4429701043155445	0.11524288833254717	0.0787054716583727	0.4231463204922262	2.1995367253820413	0.4008439922774868	0.29089282458193444	0.01607922282893343	2.036474976815173	1.8361487851908145	0.08714465263082895	0.03241770564554117	0.02614515902362693
LPC 16:0	1.1654411233148227	1.8210128626695679	1.8570600813647495	1.1157148142602789	0.012240631950991012	1.5005622782962644	0.01751917812367679	0.16793591368465124	0.09193497041436273	0.0414866817108361	0.9616968585488509	0.004137583297407315	0.1244733999015106	0.32779151257715183	0.02041836792444	1.2224431343418691	1.211326004466209	0.4849810717115037	2.3713860776940934e-4	0.697575494840934
